STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
44.0,4400003607,230.0,8.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,16515.0,1.648144
44.0,4400003607,231.0,12.0,1.0,2.39,,26.44,1.0,40031EB851EB851F,403A70A3D70A3D71,16376.0,1.7580840000000002
44.0,4400003607,232.0,8.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,16556.0,1.648144
44.0,4400003607,233.0,12.0,1.0,2.39,,26.44,1.0,40031EB851EB851F,403A70A3D70A3D71,17735.0,1.7580840000000002
44.0,4400003607,234.0,4.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16785.0,1.7681220000000002
44.0,4400003607,235.0,4.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16623.0,1.7681220000000002
44.0,4400003607,236.0,10.0,1.0,2.35,,26.29,1.0,4002CCCCCCCCCCCD,403A4A3D70A3D70A,14024.0,1.7321850000000003
44.0,4400003607,237.0,2.0,1.0,2.27,B,27.4,1.0,400228F5C28F5C29,403B666666666666,17231.0,1.64802
44.0,4400003607,238.0,13.0,1.0,1.66,B,0.72,1.0,3FFA8F5C28F5C28F,3FE70A3D70A3D70A,17261.0,1.648048
44.0,4400003607,239.0,6.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,15763.0,1.648144
44.0,4400003607,240.0,8.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,17704.0,1.7681220000000002
44.0,4400003607,241.0,5.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,17417.0,1.7681220000000002
44.0,4400003607,242.0,7.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16954.0,1.7681220000000002
44.0,4400003607,243.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,14306.0,1.7681220000000002
44.0,4400003607,244.0,4.0,1.0,2.39,,27.28,1.0,40031EB851EB851F,403B47AE147AE148,16266.0,1.7380080000000002
44.0,4400003607,245.0,5.0,1.0,2.39,,31.38,1.0,40031EB851EB851F,403F6147AE147AE1,16019.0,1.6400180000000002
44.0,4400003607,246.0,1.0,1.0,1.67,S,3.71,1.0,3FFAB851EB851EB8,400DAE147AE147AE,16658.0,1.608043
44.0,4400003607,247.0,4.0,1.0,2.39,,32.71,1.0,40031EB851EB851F,40405AE147AE147B,16975.0,1.6082310000000002
44.0,4400003607,248.0,1.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16299.0,1.7681220000000002
44.0,4400003607,249.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,12290.0,1.7681220000000002
44.0,4400003607,250.0,4.0,1.0,2.39,,31.46,1.0,40031EB851EB851F,403F75C28F5C28F6,16202.0,1.638106
44.0,4400003607,251.0,16.0,1.0,1.79,S,10.16,1.0,3FFCA3D70A3D70A4,402451EB851EB852,17303.0,1.608136
44.0,4400003607,252.0,1.0,1.0,2.39,,32.71,1.0,40031EB851EB851F,40405AE147AE147B,16179.0,1.6082310000000002
44.0,4400003607,253.0,3.0,1.0,2.39,,27.69,1.0,40031EB851EB851F,403BB0A3D70A3D71,16568.0,1.728209
44.0,4400003607,254.0,4.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,15820.0,1.7681220000000002
44.0,4400003607,255.0,6.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16135.0,1.7681220000000002
44.0,4400003607,256.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,15855.0,1.7681220000000002
44.0,4400003607,257.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,13758.0,1.7681220000000002
44.0,4400003607,258.0,3.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,13782.0,1.7681220000000002
44.0,4400003607,259.0,4.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,11597.0,1.7681220000000002
44.0,4400003607,260.0,13.0,1.0,1.66,S,13.67,1.0,3FFA8F5C28F5C28F,402B570A3D70A3D7,16729.0,1.433078
44.0,4400003607,261.0,3.0,1.0,2.39,,36.82,1.0,40031EB851EB851F,404268F5C28F5C29,16588.0,1.5100019999999998
44.0,4400003607,262.0,4.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,16714.0,1.648144
44.0,4400003607,263.0,5.0,1.0,2.39,,27.02,1.0,40031EB851EB851F,403B051EB851EB85,16594.0,1.7442220000000002
44.0,4400003607,264.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16045.0,1.7681220000000002
44.0,4400003607,265.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16218.0,1.7681220000000002
44.0,4400003607,278.0,6.0,1.0,2.39,,36.06,1.0,40031EB851EB851F,404207AE147AE148,15808.0,1.528166
44.0,4400003607,279.0,1.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16463.0,1.7681220000000002
44.0,4400003607,280.0,8.0,1.0,1.67,B,22.33,1.0,3FFAB851EB851EB8,4036547AE147AE14,15150.0,1.297089
44.0,4400003607,281.0,5.0,1.0,2.39,,43.79,1.0,40031EB851EB851F,4045E51EB851EB85,16019.0,1.343419
44.0,4400003607,282.0,6.0,1.0,2.39,,36.06,1.0,40031EB851EB851F,404207AE147AE148,15436.0,1.528166
44.0,4400003607,283.0,1.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16824.0,1.7681220000000002
44.0,4400003607,284.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,11065.0,1.7681220000000002
44.0,4400003607,285.0,3.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,13695.0,1.7681220000000002
44.0,4400003607,286.0,5.0,1.0,2.39,,28.46,1.0,40031EB851EB851F,403C75C28F5C28F6,15093.0,1.7098060000000002
44.0,4400003607,287.0,17.0,1.0,1.75,S,17.41,1.0,3FFC000000000000,403168F5C28F5C29,16658.0,1.445325
44.0,4400003607,288.0,4.0,1.0,2.39,,42.68,1.0,40031EB851EB851F,4045570A3D70A3D7,16220.0,1.369948
44.0,4400003607,289.0,2.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,14979.0,1.5881550000000002
44.0,4400003607,290.0,3.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,15669.0,1.5881550000000002
44.0,4400003607,291.0,5.0,1.0,2.39,,29.03,1.0,40031EB851EB851F,403D07AE147AE148,11688.0,1.696183
44.0,4400003607,292.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,14807.0,1.7681220000000002
44.0,4400003607,293.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16191.0,1.7681220000000002
44.0,4400003607,294.0,3.0,1.0,2.39,,35.36,1.0,40031EB851EB851F,4041AE147AE147AE,15937.0,1.5448960000000005
44.0,4400003607,295.0,6.0,1.0,2.0,S,33.1,1.0,4000000000000000,40408CCCCCCCCCCD,16116.0,1.338
44.0,4400003607,296.0,3.0,1.0,2.39,,44.01,1.0,40031EB851EB851F,40460147AE147AE1,17299.0,1.3381610000000002
44.0,4400003607,297.0,8.0,1.0,2.0,S,33.05,1.0,4000000000000000,4040866666666666,17429.0,1.339
44.0,4400003607,298.0,2.0,1.0,2.39,,38.76,1.0,40031EB851EB851F,40436147AE147AE1,16622.0,1.4636360000000002
44.0,4400003607,299.0,1.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,14780.0,1.5881550000000002
44.0,4400003607,300.0,6.0,1.0,2.39,,28.53,1.0,40031EB851EB851F,403C87AE147AE148,14124.0,1.708133
44.0,4400003607,301.0,2.0,1.0,2.39,,35.0,1.0,40031EB851EB851F,4041800000000000,16632.0,1.5535
44.0,4400003607,302.0,7.0,1.0,2.0,S,33.05,1.0,4000000000000000,4040866666666666,14064.0,1.339
44.0,4400003607,303.0,3.0,1.0,1.79,S,20.39,1.0,3FFCA3D70A3D70A4,403463D70A3D70A4,17038.0,1.425019
44.0,4400003607,304.0,2.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,16326.0,1.5881550000000002
44.0,4400003607,305.0,1.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,16283.0,1.648144
44.0,4400003607,306.0,11.0,1.0,2.0,S,17.6,1.0,4000000000000000,403199999999999A,16205.0,1.648
44.0,4400003607,307.0,3.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,15405.0,1.648144
44.0,4400003607,308.0,1.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,10984.0,1.648144
44.0,4400003607,309.0,3.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,13507.0,1.7681220000000002
44.0,4400003607,310.0,5.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,14419.0,1.7681220000000002
44.0,4400003607,311.0,2.0,1.0,2.39,,29.79,1.0,40031EB851EB851F,403DCA3D70A3D70A,16156.0,1.678019
44.0,4400003607,312.0,7.0,1.0,2.0,S,20.6,1.0,4000000000000000,403499999999999A,17002.0,1.588
44.0,4400003607,313.0,4.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,16503.0,1.5881550000000002
44.0,4400003607,314.0,2.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,16091.0,1.5881550000000002
44.0,4400003607,315.0,5.0,1.0,2.39,,29.03,1.0,40031EB851EB851F,403D07AE147AE148,16334.0,1.696183
44.0,4400003607,316.0,6.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16410.0,1.7681220000000002
44.0,4400003607,317.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16558.0,0.0
44.0,4400003607,318.0,3.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16105.0,1.7681220000000002
44.0,4400003607,319.0,5.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,14165.0,1.7681220000000002
44.0,4400003607,320.0,6.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,16552.0,1.7681220000000002
44.0,4400003607,321.0,5.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,15801.0,1.7681220000000002
44.0,4400003607,322.0,6.0,1.0,2.39,,29.16,1.0,40031EB851EB851F,403D28F5C28F5C29,15371.0,1.6930759999999998
44.0,4400003607,323.0,12.0,1.0,2.25,S,28.08,1.0,4002000000000000,403C147AE147AE14,16422.0,1.6182
44.0,4400003607,324.0,6.0,1.0,2.36,,28.46,1.0,4002E147AE147AE1,403C75C28F5C28F6,14454.0,1.688344
44.0,4400003607,325.0,2.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,16123.0,1.5881550000000002
44.0,4400003607,326.0,2.0,1.0,2.39,,40.66,1.0,40031EB851EB851F,4044547AE147AE14,15486.0,1.4182260000000002
44.0,4400003607,327.0,8.0,1.0,1.66,B,14.96,1.0,3FFA8F5C28F5C28F,402DEB851EB851EC,16947.0,1.411664
44.0,4400003607,328.0,6.0,1.0,1.66,B,15.0,1.0,3FFA8F5C28F5C28F,402E000000000000,16621.0,1.4109999999999998
44.0,4400003607,329.0,7.0,1.0,1.67,B,15.08,1.0,3FFAB851EB851EB8,402E28F5C28F5C29,15288.0,1.4181639999999998
44.0,4400003607,330.0,5.0,1.0,1.67,B,4.91,1.0,3FFAB851EB851EB8,4013A3D70A3D70A4,15525.0,1.5880029999999998
44.0,4400003607,331.0,3.0,1.0,2.39,,28.53,1.0,40031EB851EB851F,403C87AE147AE148,14679.0,1.708133
44.0,4400003607,332.0,6.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,10921.0,1.7681220000000002
44.0,4400003607,333.0,8.0,1.0,1.67,S,19.88,1.0,3FFAB851EB851EB8,4033E147AE147AE1,15317.0,1.338004
44.0,4400003607,334.0,7.0,1.0,2.39,,33.55,1.0,40031EB851EB851F,4040C66666666666,16930.0,1.5881550000000002
44.0,4400003607,335.0,2.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,19322.0,1.7681220000000002
44.0,4400003607,336.0,5.0,1.0,2.39,,22.88,1.0,40031EB851EB851F,4036E147AE147AE1,19016.0,1.843168
44.0,4400003607,337.0,5.0,1.0,2.39,,22.88,1.0,40031EB851EB851F,4036E147AE147AE1,15316.0,1.843168
44.0,4400003607,338.0,5.0,1.0,2.39,,22.88,1.0,40031EB851EB851F,4036E147AE147AE1,17616.0,1.843168
44.0,4400003607,339.0,2.0,1.0,2.39,,22.88,1.0,40031EB851EB851F,4036E147AE147AE1,18780.0,1.843168
44.0,4400003607,340.0,4.0,1.0,2.49,,25.98,1.0,4003EB851EB851EC,4039FAE147AE147B,18442.0,1.843098
44.0,4400003607,341.0,1.0,1.0,2.0,,19.85,1.0,4000000000000000,4033D9999999999A,17624.0,1.603
44.0,4400003607,342.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19484.0,0.0
44.0,4400003607,343.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19910.0,0.0
44.0,4400003607,344.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16043.0,0.0
44.0,4400003607,345.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18840.0,0.0
44.0,4400003607,346.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18692.0,0.0
44.0,4400003607,347.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18864.0,0.0
44.0,4400003607,348.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,20383.0,0.0
44.0,4400003607,349.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19326.0,0.0
44.0,4400003607,350.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19076.0,0.0
44.0,4400003607,351.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19345.0,0.0
44.0,4400003607,352.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18644.0,0.0
44.0,4400003607,353.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19612.0,0.0
44.0,4400003607,354.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18023.0,0.0
44.0,4400003607,355.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19926.0,0.0
44.0,4400003607,356.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16418.0,0.0
44.0,4400003607,357.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18750.0,0.0
44.0,4400003607,358.0,11.0,1.0,2.0,S,17.6,1.0,4000000000000000,403199999999999A,19270.0,1.648
44.0,4400003607,359.0,3.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,18131.0,1.648144
44.0,4400003607,360.0,1.0,1.0,2.39,,31.04,1.0,40031EB851EB851F,403F0A3D70A3D70A,17750.0,1.648144
44.0,4400003607,361.0,3.0,1.0,2.39,,26.02,1.0,40031EB851EB851F,403A051EB851EB85,17802.0,1.7681220000000002
44.0,4400003607,362.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15397.0,0.0
44.0,4400003607,363.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19605.0,0.0
44.0,4400003607,364.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,19294.0,0.0
44.0,4400003607,365.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18783.0,0.0
44.0,4400003607,366.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18525.0,0.0
44.0,4400003607,367.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18423.0,0.0
44.0,4400003607,368.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18202.0,0.0
44.0,4400003607,369.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18218.0,0.0
44.0,4400003607,372.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,8516.0,0.0
44.0,4400003607,373.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14052.0,0.0
44.0,4400003607,374.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,12160.0,0.0
44.0,4400003607,375.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14580.0,0.0
44.0,4400003607,376.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,18498.0,0.0
44.0,4400003607,377.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,13537.0,0.0
44.0,4400003607,378.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15611.0,0.0
44.0,4400003607,379.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15946.0,0.0
44.0,4400003607,380.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,17297.0,0.0
44.0,4400003607,381.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15098.0,0.0
44.0,4400003607,382.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14346.0,0.0
44.0,4400003607,383.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14616.0,0.0
44.0,4400003607,384.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14860.0,0.0
44.0,4400003607,385.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15158.0,0.0
44.0,4400003607,386.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14543.0,0.0
44.0,4400003607,387.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,15240.0,0.0
44.0,4400003607,388.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16212.0,0.0
44.0,4400003607,389.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14385.0,0.0
44.0,4400003607,390.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,13436.0,0.0
44.0,4400003607,391.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14658.0,0.0
44.0,4400003607,392.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16282.0,0.0
44.0,4400003607,393.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16644.0,0.0
44.0,4400003607,394.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,17810.0,0.0
44.0,4400003607,395.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,17651.0,0.0
44.0,4400003607,396.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,14161.0,0.0
44.0,4400003607,397.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,17268.0,0.0
44.0,4400003607,398.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,16854.0,0.0
44.0,4400003607,399.0,0.0,1.0,0.0,,0.0,1.0,0000000000000000,0000000000000000,,0.0
